country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-12,2.198827422587772,2.5780423216696677,1.8196125235058764,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-13,2.0358276782208984,2.3474567426535353,1.7241986137882612,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-14,1.9084571363620546,2.1701129621521766,1.6468013105719328,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-15,1.7954628719977075,2.031389601260226,1.5595361427351888,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-16,1.6827955351545476,1.9030446457874162,1.462546424521679,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-17,1.5672875240234132,1.772758880646163,1.3618161674006635,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-18,1.4561710712430898,1.6509259837208112,1.2614161587653683,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-19,1.3628922509510697,1.5544535695467365,1.1713309323554029,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-20,1.2948602533194042,1.4862439560611826,1.1034765505776258,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-21,1.2505320317652129,1.439458568562741,1.0616054949676847,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-22,1.2198707435982692,1.4041755521274353,1.035565935069103,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-23,1.190868727389843,1.3713903658854263,1.0103470888942598,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-24,1.1581772210453516,1.333456481242259,0.9828979608484444,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-25,1.1236061675923181,1.2907865782960013,0.956425756888635,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-26,1.0912711692465782,1.2518168946643995,0.9307254438287569,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-27,1.0627169784737658,1.2230978271354027,0.9023361298121289,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-28,1.0379236655688575,1.2044850710835036,0.8713622600542115,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-29,1.018011639061359,1.193975084576979,0.8420481935457389,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-30,1.0031748873115214,1.187974269666474,0.8183755049565689,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-31,0.9894864957725334,1.1756468813005245,0.8033261102445423,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-01,0.9713119347613846,1.1474067204948117,0.7952171490279575,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-02,0.944518433411586,1.1040691292997449,0.7849677375234271,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-03,0.9107208937954331,1.0569787049583101,0.764463082632556,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-04,0.8751326148296357,1.0150777243813776,0.7351875052778938,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-05,0.8432953348296733,0.9807241636181947,0.705866506041152,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-06,0.8177340038549914,0.9525115605070196,0.6829564472029632,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-07,0.7973184091790043,0.9299788454677764,0.6646579728902322,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-08,0.7797401644783446,0.9107488675595057,0.6487314613971835,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-09,0.7618689324649843,0.8901790744209935,0.6335587905089751,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-10,0.7437564858330757,0.8687668767047194,0.6187460949614321,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-11,0.7296915187996301,0.8535066104447364,0.6058764271545238,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-12,0.724891722166924,0.8495388508835533,0.6002445934502947,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-13,0.7309065436983604,0.8544230274147034,0.6073900599820173,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-14,0.7422291525699558,0.8614395808394492,0.6230187243004625,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-15,0.7517260223427698,0.8652568092795395,0.638195235406,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-16,0.7549513428514153,0.8638703761693673,0.6460323095334632,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-17,0.7545303584585362,0.8606184913652152,0.6484422255518573,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-18,0.7562439173027699,0.8628514310490171,0.6496364035565226,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-19,0.7612425204044967,0.8745055939140587,0.6479794468949347,DEU
